datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-20 16:21:50.950000	1	1	change	12	1.05216210713	0	0	noChange	37.9311105419	37.9311105419	959	299	yellow	red
2017-04-20 16:21:54.180000	1	2	noChange	12	0.781413038659	1	0	noChange	191.443703514	37.9311105419	972	299	magenta	magenta
2017-04-20 16:21:57.302000	1	3	noChange	12	0.665825865475	0	0	change	-191.443703514	191.443703514	-932	332	red	red
2017-04-20 16:22:00.522000	1	4	noChange	12	0.745497526041	1	0	noChange	-37.9311105419	37.9311105419	975	275	white	white
2017-04-20 16:22:03.755000	1	5	noChange	12	0.758678152142	1	0	noChange	-191.443703514	-191.443703514	984	288	blue	blue
2017-04-20 16:22:06.871000	1	6	noChange	12	0.647394747948	1	0	noChange	-114.687407028	-37.9311105419	984	283	yellow	yellow
2017-04-20 16:22:10.129000	1	7	noChange	12	0.782168445979	1	0	noChange	191.443703514	114.687407028	985	274	black	black
2017-04-20 16:22:13.465000	1	8	noChange	12	0.868265995339	1	0	noChange	-191.443703514	-37.9311105419	995	275	red	red
2017-04-20 16:22:16.728000	1	9	noChange	12	0.834284982338	1	0	noChange	-37.9311105419	-114.687407028	1002	277	yellow	yellow
2017-04-20 16:22:20.030000	1	10	noChange	12	0.851500468845	1	0	noChange	-114.687407028	-191.443703514	1007	271	black	black
2017-04-20 16:22:23.206000	1	11	noChange	12	0.704030590712	1	0	noChange	37.9311105419	37.9311105419	987	267	yellow	yellow
2017-04-20 16:22:26.656000	1	12	change	12	1.014633143	1	0	change	-37.9311105419	-191.443703514	-923	319	magenta	red
2017-04-20 16:22:30.109000	1	13	noChange	12	0.983426199168	1	0	noChange	-114.687407028	191.443703514	998	273	red	red
2017-04-20 16:22:33.289000	1	14	change	12	0.694020212072	1	0	change	37.9311105419	-191.443703514	-925	314	yellow	blue
2017-04-20 16:22:36.685000	1	15	noChange	12	0.93286727986	1	0	noChange	-37.9311105419	191.443703514	1001	266	white	white
2017-04-20 16:22:39.804000	1	16	change	12	0.663488208256	1	0	change	-191.443703514	114.687407028	-920	295	green	magenta
2017-04-20 16:22:43.171000	1	17	change	12	0.919558562953	0	0	noChange	191.443703514	-37.9311105419	998	238	magenta	blue
2017-04-20 16:22:46.456000	1	18	change	12	0.81032994878	1	0	change	-191.443703514	37.9311105419	-916	288	green	black
2017-04-20 16:22:49.660000	1	19	noChange	12	0.760181576929	1	0	noChange	-37.9311105419	114.687407028	990	255	white	white
