datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-17 16:21:37.965000	1	1	noChange	12	NA	0	1	NA	191.443703514	37.9311105419	NA	NA	black	black
2017-04-17 16:21:42.333000	1	2	noChange	12	1.9052407204	1	0	noChange	191.443703514	-191.443703514	970	106	white	white
2017-04-17 16:21:46.319000	1	3	noChange	12	1.48588455734	1	0	noChange	37.9311105419	-114.687407028	1008	115	red	red
2017-04-17 16:21:50.261000	1	4	change	12	1.46798345658	1	0	change	-191.443703514	-37.9311105419	-992	80	black	green
2017-04-17 16:21:54.143000	1	5	noChange	12	1.40542136128	1	0	noChange	114.687407028	-191.443703514	998	108	red	red
2017-04-17 16:21:58.643000	1	6	noChange	12	1.99562151137	1	0	noChange	-114.687407028	-114.687407028	992	94	red	red
2017-04-17 16:22:02.468000	1	7	change	12	1.36171694231	1	0	change	-191.443703514	191.443703514	-1002	79	green	red
2017-04-17 16:22:06.982000	1	8	change	12	2.02971501438	1	0	change	191.443703514	-191.443703514	-1002	86	yellow	black
2017-04-17 16:22:10.873000	1	9	change	12	1.41434132587	0	0	noChange	-191.443703514	37.9311105419	1016	93	white	yellow
2017-04-17 16:22:14.941000	1	10	noChange	12	1.56549381469	1	0	noChange	191.443703514	191.443703514	994	99	green	green
2017-04-17 16:22:19.615000	1	11	noChange	12	NA	0	1	NA	191.443703514	-114.687407028	NA	NA	green	green
2017-04-17 16:22:24.329000	1	12	change	12	NA	0	1	NA	-114.687407028	-37.9311105419	NA	NA	red	blue
2017-04-17 16:22:28.007000	1	13	change	12	1.18422454975	0	0	noChange	-37.9311105419	37.9311105419	1003	100	yellow	green
2017-04-17 16:22:31.782000	1	14	noChange	12	1.31154804308	1	0	noChange	-37.9311105419	191.443703514	1018	104	black	black
2017-04-17 16:22:35.665000	1	15	noChange	12	1.39083707342	1	0	noChange	-114.687407028	-37.9311105419	890	104	green	green
2017-04-17 16:22:39.174000	1	16	change	12	1.04871432958	1	0	change	-37.9311105419	114.687407028	-873	115	yellow	black
2017-04-17 16:22:43.335000	1	17	noChange	12	1.70572122514	0	0	change	37.9311105419	114.687407028	-872	182	magenta	magenta
2017-04-17 16:22:48.037000	1	18	change	12	NA	0	1	NA	37.9311105419	-191.443703514	NA	NA	white	black
2017-04-17 16:22:51.637000	1	19	noChange	12	1.12833138734	1	0	noChange	-191.443703514	-37.9311105419	887	200	yellow	yellow
2017-04-17 16:22:55.333000	1	20	change	12	1.23860648698	0	0	noChange	191.443703514	114.687407028	884	175	red	yellow
2017-04-17 16:22:59.364000	1	21	change	12	1.53336354963	1	0	change	-37.9311105419	191.443703514	-956	134	blue	green
2017-04-17 16:23:02.950000	1	22	change	12	1.15199862713	1	0	change	-114.687407028	37.9311105419	-1000	62	magenta	blue
2017-04-17 16:23:07.348000	1	23	change	12	1.90640626463	0	0	noChange	191.443703514	-114.687407028	930	128	blue	red
2017-04-17 16:23:12.033000	1	24	noChange	12	NA	0	1	NA	191.443703514	114.687407028	NA	NA	red	red
2017-04-17 16:23:16.156000	1	25	noChange	12	1.63341889142	1	0	noChange	37.9311105419	-191.443703514	916	120	green	green
2017-04-17 16:23:20.887000	1	26	noChange	12	NA	0	1	NA	-37.9311105419	114.687407028	NA	NA	yellow	yellow
2017-04-17 16:23:24.743000	1	27	noChange	12	1.37361296542	1	0	noChange	-191.443703514	37.9311105419	927	107	white	white
2017-04-17 16:23:29.458000	1	28	change	12	NA	0	1	NA	-114.687407028	-191.443703514	NA	NA	yellow	magenta
2017-04-17 16:23:33.388000	1	29	change	12	1.48243719034	0	0	noChange	191.443703514	37.9311105419	921	85	red	blue
2017-04-17 16:23:37.848000	1	30	noChange	12	2.0089113431	1	0	noChange	114.687407028	-37.9311105419	945	103	black	black
2017-04-17 16:23:41.840000	1	31	change	12	1.44709315979	0	0	noChange	114.687407028	191.443703514	946	90	yellow	black
2017-04-17 16:23:45.394000	1	32	noChange	12	1.13444443897	0	0	change	-191.443703514	-191.443703514	-846	53	white	white
2017-04-17 16:23:49.216000	1	33	noChange	12	1.37600522545	1	0	noChange	114.687407028	-114.687407028	940	125	red	red
2017-04-17 16:23:53.683000	1	34	change	12	1.97818761362	1	0	change	114.687407028	-114.687407028	-861	52	black	yellow
2017-04-17 16:23:58.269000	1	35	change	12	2.10728426142	1	0	change	-191.443703514	-114.687407028	-875	110	green	blue
2017-04-17 16:24:02.185000	1	36	noChange	12	1.47854150553	1	0	noChange	-37.9311105419	-114.687407028	969	97	blue	blue
2017-04-17 16:24:06.858000	1	37	change	12	NA	0	1	NA	37.9311105419	-37.9311105419	NA	NA	magenta	white
2017-04-17 16:24:10.898000	1	38	noChange	12	1.58834160176	0	0	change	-191.443703514	191.443703514	-938	120	green	green
2017-04-17 16:24:14.443000	1	39	change	12	1.1233810061	0	0	noChange	114.687407028	-191.443703514	986	77	yellow	red
2017-04-17 16:24:19.009000	1	40	change	12	2.10988754284	1	0	change	114.687407028	-37.9311105419	-944	115	blue	yellow
2017-04-17 16:24:23.543000	1	41	change	12	2.02397884531	0	0	noChange	37.9311105419	37.9311105419	982	81	magenta	green
2017-04-17 16:24:27.721000	1	42	noChange	12	1.73400712382	1	0	noChange	-114.687407028	-191.443703514	989	83	white	white
2017-04-17 16:24:32.266000	1	43	noChange	12	2.04627526714	0	0	change	114.687407028	37.9311105419	-933	124	blue	blue
2017-04-17 16:24:36.972000	1	44	change	12	NA	0	1	NA	-114.687407028	114.687407028	NA	NA	green	white
2017-04-17 16:24:41.655000	1	45	noChange	12	NA	0	1	NA	-37.9311105419	-37.9311105419	NA	NA	yellow	yellow
2017-04-17 16:24:46.357000	1	46	change	12	NA	0	1	NA	-37.9311105419	-114.687407028	NA	NA	magenta	red
2017-04-17 16:24:50.747000	1	47	noChange	12	1.91039883864	1	0	noChange	-114.687407028	37.9311105419	929	170	black	black
2017-04-17 16:24:55.420000	1	48	change	12	NA	0	1	NA	-191.443703514	-191.443703514	NA	NA	yellow	red
2017-04-17 16:24:59.443000	1	49	noChange	12	1.56819932243	0	0	change	-114.687407028	114.687407028	-865	115	white	white
2017-04-17 16:25:03.362000	1	50	noChange	12	1.4852293236	1	0	noChange	114.687407028	114.687407028	915	117	blue	blue
2017-04-17 16:25:07.104000	1	51	change	12	1.2694854034	1	0	change	37.9311105419	114.687407028	-861	161	green	blue
2017-04-17 16:25:10.895000	1	52	noChange	12	1.35296283889	1	0	noChange	191.443703514	-37.9311105419	929	103	red	red
2017-04-17 16:25:15.045000	1	53	noChange	12	1.72308204545	0	0	change	-37.9311105419	37.9311105419	-842	121	red	red
2017-04-17 16:25:19.629000	1	54	noChange	12	2.09851004117	0	0	change	37.9311105419	191.443703514	-955	106	yellow	yellow
2017-04-17 16:25:23.586000	1	55	change	12	1.47750569429	1	0	change	-114.687407028	191.443703514	-945	153	black	yellow
2017-04-17 16:25:27.822000	1	56	change	12	1.73558157332	0	0	noChange	-191.443703514	114.687407028	931	60	white	black
2017-04-17 16:25:32.268000	1	57	noChange	12	1.98138331502	1	0	noChange	-37.9311105419	-191.443703514	946	68	blue	blue
2017-04-17 16:25:36.546000	1	58	noChange	12	1.76888600411	0	0	change	37.9311105419	37.9311105419	-931	102	red	red
2017-04-17 16:25:40.967000	1	59	change	12	1.97373727919	1	0	change	191.443703514	191.443703514	-958	80	blue	yellow
2017-04-17 16:25:45.705000	1	60	change	12	NA	0	1	NA	-114.687407028	-114.687407028	NA	NA	green	black
2017-04-17 16:25:49.837000	1	61	change	12	1.65689071062	1	0	change	191.443703514	-37.9311105419	-928	69	black	green
2017-04-17 16:25:54.548000	1	62	change	12	NA	0	1	NA	-37.9311105419	-191.443703514	NA	NA	red	white
2017-04-17 16:25:58.847000	1	63	change	12	1.87645929094	0	0	noChange	114.687407028	37.9311105419	983	39	magenta	green
2017-04-17 16:26:02.878000	1	64	noChange	12	1.57216890579	0	0	change	-191.443703514	114.687407028	-934	78	red	red
2017-04-17 16:26:06.474000	1	65	change	12	1.1541334739	1	0	change	114.687407028	114.687407028	-940	78	magenta	red
2017-04-17 16:26:10.373000	1	66	noChange	12	1.42224723825	1	0	noChange	37.9311105419	-37.9311105419	981	40	red	red
2017-04-17 16:26:14.090000	1	67	change	12	1.25247354843	1	0	change	-37.9311105419	-37.9311105419	-946	81	black	red
2017-04-17 16:26:17.856000	1	68	change	12	1.30416516817	1	0	change	37.9311105419	191.443703514	-949	83	magenta	black
2017-04-17 16:26:21.689000	1	69	change	12	1.42184490174	1	0	change	37.9311105419	-114.687407028	-954	84	black	yellow
2017-04-17 16:26:25.541000	1	70	noChange	12	1.354010556	1	0	noChange	-114.687407028	191.443703514	992	32	white	white
2017-04-17 16:26:29.591000	1	71	noChange	12	1.56177712857	0	0	change	114.687407028	191.443703514	-953	80	blue	blue
2017-04-17 16:26:33.552000	1	72	noChange	12	1.48972481825	1	0	noChange	-191.443703514	-114.687407028	1010	50	yellow	yellow
