datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-19 15:08:41.124000	0	1	change	12	NA	0	1	NA	114.687407028	-114.687407028	NA	NA	black	blue
2017-04-19 15:08:45.079000	0	2	noChange	12	1.50333282425	0	0	change	-37.9311105419	-37.9311105419	-905	539	green	green
2017-04-19 15:08:49.467000	0	3	change	12	1.96154114589	1	0	change	-37.9311105419	-191.443703514	-901	538	blue	yellow
2017-04-19 15:08:54.062000	0	4	noChange	12	NA	0	1	NA	114.687407028	191.443703514	NA	NA	black	black
2017-04-19 15:08:58.739000	0	5	change	12	NA	0	1	NA	-191.443703514	37.9311105419	NA	NA	red	blue
2017-04-19 15:09:02.671000	0	6	noChange	12	1.48596215081	1	0	noChange	-191.443703514	-114.687407028	919	507	green	green
2017-04-19 15:09:06.923000	0	7	change	12	1.8197466758	1	0	change	-114.687407028	-191.443703514	-899	528	green	blue
2017-04-19 15:09:10.947000	0	8	change	12	1.59242983333	1	0	change	-37.9311105419	-114.687407028	-903	533	magenta	yellow
2017-04-19 15:09:14.611000	0	9	change	12	1.18348515378	1	0	change	191.443703514	191.443703514	-922	544	black	red
2017-04-19 15:09:18.325000	0	10	noChange	12	1.29049393786	1	0	noChange	191.443703514	-114.687407028	946	511	magenta	magenta
2017-04-19 15:09:22.312000	0	11	change	12	1.52269875834	1	0	change	-191.443703514	-37.9311105419	-924	549	black	yellow
2017-04-19 15:09:26.914000	0	12	noChange	12	NA	0	1	NA	114.687407028	37.9311105419	NA	NA	black	black
2017-04-19 15:09:30.713000	0	13	change	12	1.3939962361	1	0	change	191.443703514	-37.9311105419	-918	538	white	red
2017-04-19 15:09:34.574000	0	14	noChange	12	1.39665822581	1	0	noChange	-37.9311105419	114.687407028	919	495	blue	blue
2017-04-19 15:09:38.252000	0	15	noChange	12	1.25909608945	0	0	change	-37.9311105419	37.9311105419	-924	547	white	white
2017-04-19 15:09:42.168000	0	16	noChange	12	1.50257782748	0	0	change	-37.9311105419	-114.687407028	-921	538	magenta	magenta
2017-04-19 15:09:46.001000	0	17	change	12	1.3969349348	0	0	noChange	114.687407028	37.9311105419	907	473	magenta	green
2017-04-19 15:09:49.978000	0	18	noChange	12	1.52001624126	0	0	change	191.443703514	114.687407028	-912	536	yellow	yellow
2017-04-19 15:09:54.019000	0	19	change	12	1.60565726185	1	0	change	37.9311105419	191.443703514	-929	548	black	green
2017-04-19 15:09:58.075000	0	20	noChange	12	1.62824517237	1	0	noChange	191.443703514	191.443703514	925	478	green	green
