datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-13 13:05:43.901000	0	1	change	12	0.131774098261	1	0	change	-191.443703514	37.9311105419	-896	186	magenta	blue
2017-04-13 13:05:47.783000	0	2	change	12	1.42783566737	0	0	noChange	-114.687407028	-191.443703514	955	142	blue	white
2017-04-13 13:05:51.205000	0	3	change	12	0.981497819783	0	0	noChange	37.9311105419	-191.443703514	962	143	yellow	magenta
2017-04-13 13:05:54.264000	0	4	noChange	12	0.665247948593	0	0	change	37.9311105419	-37.9311105419	-944	197	green	green
2017-04-13 13:05:57.499000	0	5	change	12	0.780738469648	0	0	noChange	-114.687407028	-114.687407028	977	185	blue	red
2017-04-13 13:06:01.179000	0	6	noChange	12	1.26105616834	0	0	change	-191.443703514	37.9311105419	-941	190	red	red
2017-04-13 13:06:04.625000	0	7	noChange	12	0.96800227608	1	0	noChange	-191.443703514	-37.9311105419	938	159	green	green
2017-04-13 13:06:07.887000	0	8	noChange	12	0.843185329303	1	0	noChange	-191.443703514	191.443703514	956	161	magenta	magenta
2017-04-13 13:06:11.293000	0	9	change	12	0.963686181806	1	0	change	-114.687407028	37.9311105419	-926	182	yellow	magenta
2017-04-13 13:06:14.655000	0	10	noChange	12	0.884159281245	1	0	noChange	-114.687407028	-191.443703514	961	162	black	black
2017-04-13 13:06:17.930000	0	11	noChange	12	0.868853630089	1	0	noChange	114.687407028	114.687407028	960	159	magenta	magenta
2017-04-13 13:06:21.290000	0	12	noChange	12	0.963816325617	1	0	noChange	191.443703514	-191.443703514	966	158	green	green
2017-04-13 13:06:24.550000	0	13	change	12	0.818445278222	1	0	change	-37.9311105419	114.687407028	-944	182	red	green
2017-04-13 13:06:27.770000	0	14	noChange	12	0.768059917061	1	0	noChange	191.443703514	-37.9311105419	944	140	green	green
2017-04-13 13:06:31.609000	0	15	noChange	12	1.38814467886	1	0	noChange	191.443703514	114.687407028	941	146	black	black
2017-04-13 13:06:34.888000	0	16	change	12	0.773030425324	1	0	change	-191.443703514	191.443703514	-931	167	magenta	white
2017-04-13 13:06:38.248000	0	17	change	12	0.93625786046	0	0	noChange	-191.443703514	-114.687407028	932	142	red	black
2017-04-13 13:06:41.852000	0	18	change	12	1.18368834129	0	0	noChange	191.443703514	-114.687407028	955	151	red	yellow
2017-04-13 13:06:45.436000	0	19	change	12	1.11120768119	0	0	noChange	37.9311105419	-114.687407028	930	133	yellow	black
2017-04-13 13:06:48.785000	0	20	noChange	12	0.928296507835	1	0	noChange	114.687407028	191.443703514	940	138	black	black
