datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-21 12:06:30.428000	0	1	noChange	12	1.72802011026	0	0	change	191.443703514	191.443703514	-958	66	yellow	yellow
2017-04-21 12:06:34.653000	0	2	change	12	1.73878096965	0	0	noChange	-191.443703514	-191.443703514	958	35	green	white
2017-04-21 12:06:38.685000	0	3	change	12	1.5997724746	0	0	noChange	191.443703514	37.9311105419	934	91	magenta	yellow
2017-04-21 12:06:42.626000	0	4	noChange	12	1.46738282565	1	0	noChange	-37.9311105419	191.443703514	952	91	yellow	yellow
2017-04-21 12:06:46.863000	0	5	change	12	1.75706387954	0	0	noChange	37.9311105419	191.443703514	919	93	black	magenta
2017-04-21 12:06:51.108000	0	6	change	12	1.84074412548	1	0	change	37.9311105419	37.9311105419	-938	71	red	black
2017-04-21 12:06:54.844000	0	7	change	12	1.30387532166	1	0	change	-114.687407028	-114.687407028	-981	70	magenta	red
2017-04-21 12:06:58.633000	0	8	noChange	12	1.31101392084	0	0	change	37.9311105419	191.443703514	-948	67	blue	blue
2017-04-21 12:07:02.307000	0	9	noChange	12	1.23208165625	1	0	noChange	114.687407028	-114.687407028	950	75	red	red
2017-04-21 12:07:06.020000	0	10	noChange	12	1.29478333769	1	0	noChange	191.443703514	-191.443703514	935	59	white	white
2017-04-21 12:07:10.222000	0	11	change	12	1.74100613686	0	0	noChange	114.687407028	-114.687407028	954	64	red	yellow
2017-04-21 12:07:14.248000	0	12	noChange	12	1.61116393488	1	0	noChange	191.443703514	37.9311105419	972	75	yellow	yellow
2017-04-21 12:07:17.809000	0	13	change	12	1.1545789179	0	0	noChange	114.687407028	37.9311105419	962	76	red	magenta
2017-04-21 12:07:21.329000	0	14	noChange	12	1.08539346047	1	0	noChange	37.9311105419	114.687407028	960	91	red	red
2017-04-21 12:07:24.923000	0	15	change	12	1.18254130518	0	0	noChange	-191.443703514	191.443703514	959	85	magenta	red
2017-04-21 12:07:28.701000	0	16	change	12	1.32389977387	1	0	change	-37.9311105419	191.443703514	-928	51	green	black
2017-04-21 12:07:32.738000	0	17	change	12	1.60273662724	1	0	change	-114.687407028	-191.443703514	-930	84	yellow	black
2017-04-21 12:07:36.418000	0	18	noChange	12	1.21893921106	1	0	noChange	114.687407028	37.9311105419	946	87	blue	blue
2017-04-21 12:07:39.972000	0	19	noChange	12	1.13549790374	1	0	noChange	37.9311105419	-37.9311105419	930	80	yellow	yellow
2017-04-21 12:07:43.799000	0	20	noChange	12	1.40136433131	1	0	noChange	-37.9311105419	-37.9311105419	963	87	black	black
