datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-21 16:34:27.321000	0	1	noChange	12	NA	0	1	NA	-191.443703514	114.687407028	NA	NA	yellow	yellow
2017-04-21 16:34:31.970000	0	2	noChange	12	NA	0	1	NA	191.443703514	-114.687407028	NA	NA	yellow	yellow
2017-04-21 16:34:36.690000	0	3	noChange	12	NA	0	1	NA	191.443703514	37.9311105419	NA	NA	white	white
2017-04-21 16:34:41.369000	0	4	change	12	NA	0	1	NA	-191.443703514	-114.687407028	NA	NA	magenta	blue
2017-04-21 16:34:44.454000	0	5	change	12	0.586966410594	1	0	change	-114.687407028	37.9311105419	-953	194	green	magenta
2017-04-21 16:34:48.659000	0	6	change	12	1.77391524973	1	0	change	-191.443703514	191.443703514	-934	189	black	white
2017-04-21 16:34:52.265000	0	7	change	12	1.19226379524	1	0	change	37.9311105419	114.687407028	-928	185	white	magenta
2017-04-21 16:34:55.839000	0	8	noChange	12	1.11457782515	1	0	noChange	-114.687407028	-191.443703514	952	217	red	red
2017-04-21 16:34:59.437000	0	9	noChange	12	1.11826701065	1	0	noChange	37.9311105419	-191.443703514	954	225	yellow	yellow
2017-04-21 16:35:03.005000	0	10	noChange	12	1.08506803604	1	0	noChange	114.687407028	191.443703514	946	217	black	black
2017-04-21 16:35:06.771000	0	11	change	12	1.31364727675	1	0	change	191.443703514	37.9311105419	-933	172	blue	magenta
2017-04-21 16:35:10.636000	0	12	change	12	1.39516817694	1	0	change	-37.9311105419	191.443703514	-941	171	yellow	blue
2017-04-21 16:35:14.200000	0	13	change	12	1.11762080789	1	0	change	114.687407028	37.9311105419	-917	166	yellow	blue
2017-04-21 16:35:17.776000	0	14	noChange	12	1.15676492999	1	0	noChange	-114.687407028	191.443703514	970	218	blue	blue
2017-04-21 16:35:22.010000	0	15	change	12	1.77594869462	1	0	change	114.687407028	114.687407028	-904	109	blue	red
2017-04-21 16:35:26.468000	0	16	noChange	12	1.97709182484	0	0	change	114.687407028	-191.443703514	-900	142	red	red
2017-04-21 16:35:30.667000	0	17	change	12	1.77528565939	1	0	change	-37.9311105419	-191.443703514	-901	134	blue	black
2017-04-21 16:35:34.081000	0	18	noChange	12	0.939075067905	1	0	noChange	191.443703514	-37.9311105419	957	207	yellow	yellow
2017-04-21 16:35:37.528000	0	19	change	12	1.01658121792	0	0	noChange	-114.687407028	191.443703514	932	187	blue	white
2017-04-21 16:35:41.173000	0	20	noChange	12	1.17116695843	1	0	noChange	37.9311105419	-37.9311105419	907	194	yellow	yellow
