datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-27 12:04:29.530000	0	1	noChange	12	1.23174046132	1	0	noChange	191.443703514	-114.687407028	913	231	red	red
2017-04-27 12:04:33.124000	0	2	change	12	1.13745397755	0	0	noChange	191.443703514	-37.9311105419	950	253	magenta	yellow
2017-04-27 12:04:36.665000	0	3	change	12	1.1400695797	1	0	change	-37.9311105419	114.687407028	-907	151	magenta	red
2017-04-27 12:04:40.493000	0	4	change	12	1.376867994	1	0	change	191.443703514	37.9311105419	-970	176	magenta	white
2017-04-27 12:04:44.067000	0	5	noChange	12	1.101210378	1	0	noChange	191.443703514	37.9311105419	940	236	yellow	yellow
2017-04-27 12:04:47.653000	0	6	noChange	12	1.16465032795	1	0	noChange	-37.9311105419	-114.687407028	978	270	white	white
2017-04-27 12:04:51.343000	0	7	change	12	1.24397479563	0	0	noChange	191.443703514	191.443703514	957	241	white	magenta
2017-04-27 12:04:55.270000	0	8	noChange	12	1.47800201004	0	0	change	37.9311105419	114.687407028	-934	170	green	green
2017-04-27 12:04:58.857000	0	9	noChange	12	1.13602485951	1	0	noChange	114.687407028	37.9311105419	957	239	green	green
2017-04-27 12:05:02.540000	0	10	change	12	1.2778983877	1	0	change	-37.9311105419	37.9311105419	-931	166	black	white
2017-04-27 12:05:06.489000	0	11	change	12	1.54891598871	1	0	change	-37.9311105419	-114.687407028	-962	176	magenta	blue
2017-04-27 12:05:10.920000	0	12	change	12	1.98237270545	1	0	change	-37.9311105419	-191.443703514	-926	104	blue	green
2017-04-27 12:05:14.353000	0	13	change	12	1.01638456536	1	0	change	-37.9311105419	-37.9311105419	-952	125	red	black
2017-04-27 12:05:18.294000	0	14	change	12	1.46843418585	1	0	change	37.9311105419	114.687407028	-971	106	green	red
2017-04-27 12:05:21.667000	0	15	noChange	12	0.919256267428	1	0	noChange	-114.687407028	114.687407028	937	167	green	green
2017-04-27 12:05:25.219000	0	16	noChange	12	1.13194770602	1	0	noChange	37.9311105419	-191.443703514	933	157	red	red
2017-04-27 12:05:28.685000	0	17	noChange	12	1.00217015742	1	0	noChange	37.9311105419	-37.9311105419	934	159	blue	blue
2017-04-27 12:05:32.295000	0	18	noChange	12	1.15046465837	1	0	noChange	37.9311105419	191.443703514	931	147	black	black
2017-04-27 12:05:36.062000	0	19	change	12	1.3338667722	1	0	change	114.687407028	-114.687407028	-945	76	yellow	red
2017-04-27 12:05:39.407000	0	20	noChange	12	0.887508580456	1	0	noChange	114.687407028	-191.443703514	921	130	yellow	yellow
