datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-12 16:08:24.345000	0	1	noChange	8	1.86354852496	1	0	noChange	-191.443703514	114.687407028	866	116	black	black
2017-04-12 16:08:28.169000	0	2	noChange	8	1.36114496994	1	0	noChange	114.687407028	-114.687407028	893	114	yellow	yellow
2017-04-12 16:08:32.817000	0	3	noChange	8	NA	0	1	NA	-191.443703514	191.443703514	NA	NA	white	white
2017-04-12 16:08:37.118000	0	4	change	8	1.90811149014	1	0	change	37.9311105419	37.9311105419	-952	70	red	yellow
2017-04-12 16:08:41.771000	0	5	change	8	NA	0	1	NA	-37.9311105419	-114.687407028	NA	NA	white	green
2017-04-12 16:08:46.182000	0	6	noChange	8	2.03837148627	1	0	noChange	-37.9311105419	37.9311105419	875	72	black	black
2017-04-12 16:08:50.186000	0	7	noChange	8	1.54383034174	0	0	change	37.9311105419	-114.687407028	-919	79	white	white
2017-04-12 16:08:54.308000	0	8	change	8	1.70803693457	1	0	change	-114.687407028	-37.9311105419	-929	94	white	yellow
2017-04-12 16:08:58.599000	0	9	change	8	1.87432131234	0	0	noChange	114.687407028	-37.9311105419	905	58	black	blue
2017-04-12 16:09:02.264000	0	10	change	8	1.22297329753	1	0	change	-114.687407028	-114.687407028	-942	96	white	green
2017-04-12 16:09:06.254000	0	11	noChange	8	1.56403301301	1	0	noChange	114.687407028	114.687407028	901	36	white	white
2017-04-12 16:09:09.981000	0	12	change	8	1.30966713976	1	0	change	114.687407028	114.687407028	-965	111	blue	white
2017-04-12 16:09:13.636000	0	13	change	8	1.21777493496	1	0	change	-37.9311105419	114.687407028	-928	75	red	black
2017-04-12 16:09:17.287000	0	14	noChange	8	1.21809598373	1	0	noChange	37.9311105419	-191.443703514	950	69	white	white
2017-04-12 16:09:21.529000	0	15	noChange	8	1.79774994899	0	0	change	191.443703514	37.9311105419	-851	268	magenta	magenta
2017-04-12 16:09:25.807000	0	16	noChange	8	1.83308584113	1	0	noChange	-37.9311105419	114.687407028	899	250	magenta	magenta
2017-04-12 16:09:29.681000	0	17	change	8	1.43685253967	1	0	change	37.9311105419	114.687407028	-929	256	red	yellow
2017-04-12 16:09:33.925000	0	18	change	8	1.8321768872	0	0	noChange	37.9311105419	-114.687407028	901	244	red	white
2017-04-12 16:09:37.649000	0	19	noChange	8	1.33721287791	0	0	change	191.443703514	114.687407028	-902	189	green	green
2017-04-12 16:09:41.379000	0	20	change	8	1.27532518504	1	0	change	114.687407028	-114.687407028	-892	186	yellow	white
