datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-18 16:03:18.271000	0	1	noChange	8	NA	0	1	NA	-114.687407028	-114.687407028	NA	NA	magenta	magenta
2017-04-18 16:03:21.932000	0	2	noChange	8	1.22534169865	0	0	change	-114.687407028	191.443703514	-906	185	blue	blue
2017-04-18 16:03:25.335000	0	3	change	8	0.99483900792	1	0	change	-37.9311105419	114.687407028	-938	206	blue	red
2017-04-18 16:03:28.927000	0	4	change	8	1.19715392081	1	0	change	114.687407028	-37.9311105419	-958	213	black	white
2017-04-18 16:03:32.688000	0	5	change	8	1.34982995124	0	0	noChange	-114.687407028	114.687407028	954	205	red	green
2017-04-18 16:03:35.830000	0	6	noChange	8	0.761020325383	1	0	noChange	-114.687407028	-37.9311105419	980	211	white	white
2017-04-18 16:03:39.623000	0	7	noChange	8	1.3679498738	0	0	change	114.687407028	37.9311105419	-951	214	magenta	magenta
2017-04-18 16:03:43.205000	0	8	change	8	1.20253578742	1	0	change	-37.9311105419	-37.9311105419	-954	210	white	yellow
2017-04-18 16:03:46.832000	0	9	noChange	8	1.22082444498	1	0	noChange	191.443703514	114.687407028	965	209	white	white
2017-04-18 16:03:50.502000	0	10	change	8	1.24698699221	1	0	change	191.443703514	-114.687407028	-920	182	green	red
2017-04-18 16:03:53.685000	0	11	noChange	8	0.797217884104	1	0	noChange	-114.687407028	114.687407028	952	186	red	red
2017-04-18 16:03:57.637000	0	12	change	8	1.5493330246	1	0	change	-191.443703514	37.9311105419	-935	192	red	black
2017-04-18 16:04:01.328000	0	13	noChange	8	1.28907549639	0	0	change	191.443703514	37.9311105419	-935	191	black	black
2017-04-18 16:04:04.933000	0	14	change	8	1.16678408324	1	0	change	-191.443703514	191.443703514	-927	179	yellow	red
2017-04-18 16:04:08.717000	0	15	change	8	1.3305949818	0	0	noChange	191.443703514	-191.443703514	936	187	white	magenta
2017-04-18 16:04:12.151000	0	16	noChange	8	1.00473771765	1	0	noChange	191.443703514	-37.9311105419	971	221	green	green
2017-04-18 16:04:16.784000	0	17	noChange	8	NA	0	1	NA	114.687407028	114.687407028	NA	NA	magenta	magenta
2017-04-18 16:04:20.295000	0	18	change	8	1.11522671252	1	0	change	-191.443703514	-191.443703514	-961	201	white	red
2017-04-18 16:04:24.108000	0	19	change	8	1.41087507369	0	0	noChange	-191.443703514	-37.9311105419	973	227	black	yellow
2017-04-18 16:04:27.604000	0	20	noChange	8	1.09588459018	1	0	noChange	-191.443703514	191.443703514	938	206	yellow	yellow
