datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-20 15:05:33.176000	0	1	noChange	8	1.14371295836	1	0	noChange	-191.443703514	-114.687407028	950	353	blue	blue
2017-04-20 15:05:36.737000	0	2	change	8	1.11298183902	0	0	noChange	191.443703514	-191.443703514	974	331	green	white
2017-04-20 15:05:40.386000	0	3	change	8	1.26145222131	1	0	change	191.443703514	114.687407028	-957	407	yellow	white
2017-04-20 15:05:44.533000	0	4	change	8	1.71772193785	1	0	change	-114.687407028	-114.687407028	-962	392	black	green
2017-04-20 15:05:48.076000	0	5	noChange	8	1.14576733783	1	0	noChange	-114.687407028	114.687407028	960	309	magenta	magenta
2017-04-20 15:05:51.889000	0	6	change	8	1.38752847147	1	0	change	114.687407028	37.9311105419	-970	390	yellow	magenta
2017-04-20 15:05:55.835000	0	7	noChange	8	1.50160524056	0	0	change	37.9311105419	37.9311105419	-943	381	black	black
2017-04-20 15:05:59.337000	0	8	noChange	8	1.06787827432	1	0	noChange	-191.443703514	37.9311105419	969	312	blue	blue
2017-04-20 15:06:02.997000	0	9	change	8	1.21912847344	1	0	change	114.687407028	-191.443703514	-976	387	red	yellow
2017-04-20 15:06:06.854000	0	10	change	8	1.39935018549	1	0	change	-114.687407028	191.443703514	-954	378	magenta	blue
2017-04-20 15:06:10.487000	0	11	noChange	8	1.16258295111	1	0	noChange	-191.443703514	-191.443703514	970	312	blue	blue
2017-04-20 15:06:14.347000	0	12	noChange	8	1.41084305099	1	0	noChange	-37.9311105419	-114.687407028	972	314	white	white
2017-04-20 15:06:18.019000	0	13	change	8	1.21990687141	0	0	noChange	-114.687407028	114.687407028	966	310	red	green
2017-04-20 15:06:22.212000	0	14	change	8	1.76368313619	0	0	noChange	-191.443703514	191.443703514	976	308	blue	black
2017-04-20 15:06:26.108000	0	15	change	8	1.52774397604	1	0	change	114.687407028	-114.687407028	-946	353	blue	magenta
2017-04-20 15:06:30.183000	0	16	noChange	8	1.61387477974	1	0	noChange	37.9311105419	114.687407028	983	316	yellow	yellow
2017-04-20 15:06:34.089000	0	17	noChange	8	1.45094573712	1	0	noChange	-191.443703514	114.687407028	988	310	green	green
2017-04-20 15:06:37.740000	0	18	noChange	8	1.2429771752	1	0	noChange	-114.687407028	-191.443703514	980	285	yellow	yellow
2017-04-20 15:06:41.402000	0	19	change	8	1.27147820075	1	0	change	-191.443703514	37.9311105419	-959	337	red	blue
2017-04-20 15:06:45.117000	0	20	noChange	8	1.32319486389	1	0	noChange	114.687407028	37.9311105419	1006	302	blue	blue
