datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-25 16:03:14.789000	0	1	noChange	8	NA	0	1	NA	37.9311105419	37.9311105419	NA	NA	magenta	magenta
2017-04-25 16:03:19.432000	0	2	noChange	8	NA	0	1	NA	37.9311105419	-114.687407028	NA	NA	yellow	yellow
2017-04-25 16:03:22.873000	0	3	change	8	1.07287968312	1	0	change	-191.443703514	37.9311105419	-920	393	yellow	red
2017-04-25 16:03:26.863000	0	4	change	8	1.59268945154	1	0	change	-37.9311105419	-37.9311105419	-944	433	black	white
2017-04-25 16:03:30.741000	0	5	noChange	8	1.50215414604	1	0	noChange	-114.687407028	114.687407028	954	431	yellow	yellow
2017-04-25 16:03:34.382000	0	6	noChange	8	1.25229948008	1	0	noChange	37.9311105419	114.687407028	930	412	red	red
2017-04-25 16:03:37.806000	0	7	change	8	1.04895704353	1	0	change	114.687407028	37.9311105419	-921	394	magenta	black
2017-04-25 16:03:41.332000	0	8	change	8	1.14390820472	1	0	change	191.443703514	37.9311105419	-932	398	black	red
2017-04-25 16:03:44.813000	0	9	noChange	8	1.10892786177	1	0	noChange	114.687407028	191.443703514	911	375	green	green
2017-04-25 16:03:48.282000	0	10	noChange	8	1.06694890482	1	0	noChange	37.9311105419	-191.443703514	926	406	blue	blue
2017-04-25 16:03:51.845000	0	11	noChange	8	1.17077734825	1	0	noChange	114.687407028	-114.687407028	940	407	blue	blue
2017-04-25 16:03:55.609000	0	12	change	8	1.36712076027	0	0	noChange	191.443703514	191.443703514	938	398	blue	yellow
2017-04-25 16:03:59.538000	0	13	noChange	8	1.53855088005	1	0	noChange	37.9311105419	191.443703514	950	410	black	black
2017-04-25 16:04:03.494000	0	14	noChange	8	1.57270478962	1	0	noChange	-37.9311105419	-37.9311105419	924	377	magenta	magenta
2017-04-25 16:04:06.891000	0	15	change	8	0.985076575437	1	0	change	-191.443703514	-37.9311105419	-930	362	blue	red
2017-04-25 16:04:11.003000	0	16	change	8	1.67764581849	0	0	noChange	-37.9311105419	114.687407028	943	395	red	white
2017-04-25 16:04:14.427000	0	17	change	8	1.03573493042	1	0	change	-114.687407028	114.687407028	-961	402	yellow	white
2017-04-25 16:04:17.901000	0	18	noChange	8	1.05244670264	1	0	noChange	191.443703514	-37.9311105419	944	409	blue	blue
2017-04-25 16:04:21.503000	0	19	change	8	1.21924625005	1	0	change	-191.443703514	-114.687407028	-950	388	red	magenta
2017-04-25 16:04:25.044000	0	20	change	8	1.14960702333	1	0	change	37.9311105419	191.443703514	-925	381	red	magenta
