datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-26 12:03:22.207000	0	1	noChange	8	NA	0	1	NA	-114.687407028	-191.443703514	NA	NA	black	black
2017-04-26 12:03:26.036000	0	2	change	8	1.41265219019	1	0	change	-114.687407028	191.443703514	-1024	31	red	yellow
2017-04-26 12:03:30.657000	0	3	change	8	NA	0	1	NA	37.9311105419	-191.443703514	NA	NA	red	magenta
2017-04-26 12:03:35.247000	0	4	change	8	NA	0	1	NA	-191.443703514	-37.9311105419	NA	NA	blue	magenta
2017-04-26 12:03:38.808000	0	5	noChange	8	1.16583147492	0	0	change	114.687407028	114.687407028	-1024	23	white	white
2017-04-26 12:03:42.753000	0	6	noChange	8	1.5772236929	1	0	noChange	114.687407028	37.9311105419	1002	72	green	green
2017-04-26 12:03:46.340000	0	7	change	8	1.15826384122	0	0	noChange	114.687407028	-114.687407028	1031	61	blue	yellow
2017-04-26 12:03:50.272000	0	8	change	8	1.54777671765	1	0	change	191.443703514	114.687407028	-1040	23	red	green
2017-04-26 12:03:54.412000	0	9	change	8	1.71078772691	1	0	change	-37.9311105419	-114.687407028	-1047	28	magenta	green
2017-04-26 12:03:58.046000	0	10	change	8	1.26795244867	1	0	change	-37.9311105419	37.9311105419	-1006	64	yellow	white
2017-04-26 12:04:02.232000	0	11	noChange	8	1.78898688217	1	0	noChange	114.687407028	-37.9311105419	990	52	white	white
2017-04-26 12:04:06.569000	0	12	noChange	8	1.89344346424	1	0	noChange	114.687407028	191.443703514	1014	68	green	green
2017-04-26 12:04:10.521000	0	13	noChange	8	1.54993784301	1	0	noChange	-37.9311105419	-37.9311105419	1053	73	magenta	magenta
2017-04-26 12:04:13.951000	0	14	noChange	8	1.04303981332	1	0	noChange	-191.443703514	-37.9311105419	1017	63	blue	blue
2017-04-26 12:04:17.234000	0	15	change	8	0.887866988975	1	0	change	-191.443703514	-191.443703514	-983	36	yellow	red
2017-04-26 12:04:20.936000	0	16	change	8	1.29523214034	1	0	change	-37.9311105419	191.443703514	-969	24	red	white
2017-04-26 12:04:24.358000	0	17	noChange	8	1.056531246	1	0	noChange	191.443703514	-191.443703514	1011	59	blue	blue
2017-04-26 12:04:27.597000	0	18	noChange	8	0.810140785165	1	0	noChange	114.687407028	-114.687407028	1018	63	white	white
2017-04-26 12:04:31.273000	0	19	change	8	1.28511705548	0	0	noChange	-114.687407028	37.9311105419	1022	62	yellow	black
2017-04-26 12:04:34.980000	0	20	noChange	8	1.32872137248	1	0	noChange	37.9311105419	114.687407028	1033	65	magenta	magenta
