timestamp,version,trial,retention_time_secs,cue_type,line_sweep_direction,cue_pos_x,cue_pos_y,top_line_x,top_line_y,bottom_line_x,bottom_line_y,RT,n_rotations,n_updates,cue_angle1,cue_angle2,line_angle,line_angle_wrap360
2018-11-30 12:58:28,SWEEP,0,1.2,flash,+,200,0,-100.0,-100.0,100.0,100.0,4.83972287178,4.188888888888911,290,0.0,90.0,1508.000000000008,68.00000000000796
2018-11-30 12:58:36,SWEEP,1,1.2,flash,+,-200,-200,-100.0,-100.0,100.0,100.0,27.4663898945,23.80444444444403,1648,225.0,225.0,8569.599999999851,289.5999999998512
2018-11-30 12:59:06,SWEEP,2,1.2,flash,+,-200,200,-100.0,-100.0,100.0,100.0,3.41658997536,2.9611111111111224,205,135.0,315.0,1066.000000000004,346.0000000000041
2018-11-30 12:59:12,SWEEP,3,1.2,flash,+,200,200,-100.0,-100.0,100.0,100.0,1.60001897812,1.3866666666666645,96,45.0,45.0,499.19999999999925,139.19999999999925
2018-11-30 12:59:17,SWEEP,4,1.2,flash,+,-200,200,-100.0,-100.0,100.0,100.0,0.0995399951935,0.08666666666666667,6,135.0,315.0,31.2,31.2
2018-11-30 12:59:20,SWEEP,5,1.2,flash,+,-200,0,-100.0,-100.0,100.0,100.0,34.6467370987,30.03000000000046,2079,180.0,270.0,10810.800000000165,10.8000000001648
