datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-14 14:48:11.271000	1	1	change	12	1.13777097727	1	0	change	-191.443703514	-37.9311105419	-947	181	green	blue
2017-04-14 14:48:14.996000	1	2	noChange	12	1.24694274945	1	0	noChange	191.443703514	-114.687407028	960	101	white	white
2017-04-14 14:48:19.061000	1	3	noChange	12	1.65058275278	0	0	change	-37.9311105419	114.687407028	-951	155	black	black
2017-04-14 14:48:23.265000	1	4	noChange	12	1.7715885797	1	0	noChange	-191.443703514	-114.687407028	943	78	white	white
2017-04-14 14:48:26.594000	1	5	change	12	0.871726647089	1	0	change	-114.687407028	191.443703514	-929	126	white	magenta
2017-04-14 14:48:30.202000	1	6	noChange	12	1.17368163704	1	0	noChange	191.443703514	37.9311105419	963	75	white	white
2017-04-14 14:48:33.561000	1	7	change	12	0.92985248589	0	0	noChange	191.443703514	-37.9311105419	983	86	red	magenta
2017-04-14 14:48:36.949000	1	8	change	12	0.911468543584	1	0	change	-191.443703514	114.687407028	-932	88	green	magenta
2017-04-14 14:48:40.327000	1	9	change	12	0.92292325169	0	0	noChange	37.9311105419	114.687407028	972	76	green	white
2017-04-14 14:48:43.833000	1	10	change	12	1.04446730742	1	0	change	-37.9311105419	-114.687407028	-941	83	magenta	blue
2017-04-14 14:48:47.859000	1	11	noChange	12	1.60262126878	1	0	noChange	114.687407028	-114.687407028	972	73	blue	blue
2017-04-14 14:48:51.476000	1	12	noChange	12	1.20379576536	1	0	noChange	-37.9311105419	-37.9311105419	1018	92	blue	blue
2017-04-14 14:48:55.006000	1	13	change	12	1.11566787792	0	0	noChange	114.687407028	-191.443703514	979	57	red	black
2017-04-14 14:48:58.358000	1	14	noChange	12	0.950097854187	1	0	noChange	114.687407028	-37.9311105419	987	54	magenta	magenta
2017-04-14 14:49:01.739000	1	15	change	12	0.919107615794	0	0	noChange	114.687407028	-37.9311105419	1015	70	yellow	black
2017-04-14 14:49:05.542000	1	16	noChange	12	1.42236223744	0	0	change	37.9311105419	-114.687407028	-965	49	green	green
2017-04-14 14:49:09.185000	1	17	change	12	1.22260873064	0	0	noChange	37.9311105419	-114.687407028	993	46	blue	green
2017-04-14 14:49:12.723000	1	18	change	12	1.13481051349	0	0	noChange	191.443703514	37.9311105419	1003	45	black	white
2017-04-14 14:49:16.676000	1	19	change	12	1.48598244413	1	0	change	37.9311105419	-191.443703514	-963	29	blue	red
2017-04-14 14:49:20.175000	1	20	noChange	12	1.09431361867	1	0	noChange	-191.443703514	-37.9311105419	1026	65	red	red
2017-04-14 14:49:23.685000	1	21	noChange	12	1.07674133035	1	0	noChange	-114.687407028	37.9311105419	1032	71	white	white
2017-04-14 14:49:27.322000	1	22	change	12	1.19319581881	0	0	noChange	191.443703514	-191.443703514	1022	50	black	blue
2017-04-14 14:49:31.194000	1	23	noChange	12	1.40872094909	1	0	noChange	-114.687407028	114.687407028	1032	54	blue	blue
2017-04-14 14:49:34.660000	1	24	change	12	1.02530578664	1	0	change	-37.9311105419	-37.9311105419	-955	57	black	yellow
2017-04-14 14:49:38.631000	1	25	noChange	12	1.52938109433	1	0	noChange	-37.9311105419	-191.443703514	1031	42	black	black
2017-04-14 14:49:42.076000	1	26	noChange	12	0.997200471145	1	0	noChange	-114.687407028	-37.9311105419	1041	68	blue	blue
2017-04-14 14:49:46.692000	1	27	change	12	2.15388828242	0	0	noChange	37.9311105419	191.443703514	1046	51	red	yellow
2017-04-14 14:49:50.052000	1	28	change	12	0.900960559857	1	0	change	-37.9311105419	114.687407028	-1012	111	green	magenta
2017-04-14 14:49:53.407000	1	29	noChange	12	0.885470161965	1	0	noChange	191.443703514	114.687407028	928	511	green	green
2017-04-14 14:49:56.855000	1	30	noChange	12	1.02693196845	1	0	noChange	-114.687407028	191.443703514	903	489	magenta	magenta
2017-04-14 14:50:00.323000	1	31	noChange	12	1.06030995576	1	0	noChange	191.443703514	191.443703514	909	491	black	black
2017-04-14 14:50:03.758000	1	32	noChange	12	0.999993841776	0	0	change	-191.443703514	191.443703514	-919	483	black	black
2017-04-14 14:50:07.068000	1	33	change	12	0.854679039498	1	0	change	-114.687407028	37.9311105419	-914	472	magenta	yellow
2017-04-14 14:50:10.435000	1	34	change	12	0.934087291601	1	0	change	114.687407028	37.9311105419	-916	467	black	yellow
2017-04-14 14:50:14.293000	1	35	change	12	1.39678548892	1	0	change	37.9311105419	37.9311105419	-916	464	red	black
2017-04-14 14:50:17.801000	1	36	change	12	1.07360638353	1	0	change	114.687407028	-114.687407028	-911	425	white	black
2017-04-14 14:50:21.872000	1	37	change	12	1.5844380846	1	0	change	-191.443703514	-191.443703514	-929	448	green	red
2017-04-14 14:50:25.576000	1	38	noChange	12	1.23219010685	1	0	noChange	-191.443703514	37.9311105419	868	429	yellow	yellow
2017-04-14 14:50:29.334000	1	39	noChange	12	1.31436504395	0	0	change	-37.9311105419	-114.687407028	-915	434	yellow	yellow
2017-04-14 14:50:33.063000	1	40	noChange	12	1.31685707213	1	0	noChange	114.687407028	-191.443703514	902	454	black	black
2017-04-14 14:50:36.755000	1	41	noChange	12	1.25170346753	0	0	change	-114.687407028	-114.687407028	-927	429	red	red
2017-04-14 14:50:41.449000	1	42	change	12	NA	0	1	NA	191.443703514	191.443703514	NA	NA	white	blue
2017-04-14 14:50:45.058000	1	43	noChange	12	1.18570167015	1	0	noChange	191.443703514	-37.9311105419	883	437	blue	blue
2017-04-14 14:50:49.214000	1	44	noChange	12	1.7321118974	1	0	noChange	114.687407028	37.9311105419	919	445	yellow	yellow
2017-04-14 14:50:52.970000	1	45	noChange	12	1.31026120314	1	0	noChange	191.443703514	-191.443703514	904	436	yellow	yellow
2017-04-14 14:50:56.073000	1	46	change	12	0.685216196787	1	0	change	-37.9311105419	191.443703514	-986	224	black	white
2017-04-14 14:51:00.142000	1	47	noChange	12	1.57765500559	1	0	noChange	37.9311105419	191.443703514	882	392	black	black
2017-04-14 14:51:03.477000	1	48	noChange	12	0.888462237973	1	0	noChange	-37.9311105419	37.9311105419	911	365	white	white
2017-04-14 14:51:06.806000	1	49	noChange	12	0.933335167116	1	0	noChange	-114.687407028	-191.443703514	896	367	yellow	yellow
2017-04-14 14:51:10.457000	1	50	noChange	12	1.27006236639	1	0	noChange	37.9311105419	-37.9311105419	885	357	yellow	yellow
2017-04-14 14:51:14.056000	1	51	change	12	1.14289626225	1	0	change	-37.9311105419	37.9311105419	-1023	116	blue	magenta
2017-04-14 14:51:17.593000	1	52	change	12	1.11664169849	0	0	noChange	-191.443703514	37.9311105419	882	344	red	black
2017-04-14 14:51:20.975000	1	53	change	12	0.943518817687	0	0	noChange	-37.9311105419	-191.443703514	883	340	blue	black
2017-04-14 14:51:24.400000	1	54	noChange	12	0.988655729386	1	0	noChange	-37.9311105419	191.443703514	881	338	red	red
2017-04-14 14:51:27.805000	1	55	change	12	0.969405119619	1	0	change	-114.687407028	-37.9311105419	-974	56	green	red
2017-04-14 14:51:31.279000	1	56	change	12	1.0719120507	1	0	change	-191.443703514	-114.687407028	-888	505	red	white
2017-04-14 14:51:34.784000	1	57	change	12	1.0971903306	1	0	change	-114.687407028	-114.687407028	-924	472	yellow	white
2017-04-14 14:51:39.462000	1	58	noChange	12	NA	0	1	NA	114.687407028	191.443703514	NA	NA	black	black
2017-04-14 14:51:43.345000	1	59	change	12	1.40650727266	0	0	noChange	191.443703514	114.687407028	911	469	yellow	magenta
2017-04-14 14:51:47.453000	1	60	noChange	12	1.65460899996	1	0	noChange	37.9311105419	-191.443703514	902	459	magenta	magenta
2017-04-14 14:51:51.231000	1	61	noChange	12	1.34323274763	1	0	noChange	-191.443703514	-191.443703514	893	442	black	black
2017-04-14 14:51:54.877000	1	62	noChange	12	1.19038602625	1	0	noChange	-191.443703514	114.687407028	925	440	black	black
2017-04-14 14:51:58.981000	1	63	change	12	1.64024227276	1	0	change	114.687407028	191.443703514	-889	317	yellow	red
2017-04-14 14:52:03.017000	1	64	change	12	1.56787902948	0	0	noChange	-114.687407028	114.687407028	963	400	yellow	red
2017-04-14 14:52:06.308000	1	65	change	12	0.837316130812	1	0	change	114.687407028	114.687407028	-950	241	magenta	green
2017-04-14 14:52:09.920000	1	66	noChange	12	1.16759813233	1	0	noChange	114.687407028	114.687407028	898	371	blue	blue
2017-04-14 14:52:13.222000	1	67	noChange	12	0.873356934387	1	0	noChange	37.9311105419	114.687407028	911	371	green	green
2017-04-14 14:52:16.594000	1	68	change	12	0.938946541274	0	0	noChange	-191.443703514	191.443703514	926	381	black	yellow
2017-04-14 14:52:21	1	69	change	12	1.94347940505	0	0	noChange	-114.687407028	-191.443703514	974	316	magenta	red
2017-04-14 14:52:24.287000	1	70	change	12	0.876880259893	1	0	change	37.9311105419	-37.9311105419	-980	279	yellow	white
2017-04-14 14:52:27.504000	1	71	change	12	0.786429079629	1	0	change	191.443703514	-114.687407028	-925	242	white	green
2017-04-14 14:52:31.040000	1	72	noChange	12	1.1105540883	1	0	noChange	37.9311105419	37.9311105419	954	346	magenta	magenta
