datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-17 13:13:56.247000	1	1	change	12	1.05673727128	0	0	noChange	-191.443703514	-37.9311105419	916	297	blue	green
2017-04-17 13:13:59.401000	1	2	noChange	12	0.682998524902	1	0	noChange	37.9311105419	-37.9311105419	938	310	white	white
2017-04-17 13:14:03.186000	1	3	change	12	1.35106953815	1	0	change	37.9311105419	-37.9311105419	-926	293	white	green
2017-04-17 13:14:07.310000	1	4	change	12	1.6341055871	0	0	noChange	-191.443703514	37.9311105419	927	304	yellow	green
2017-04-17 13:14:11.375000	1	5	noChange	12	1.61143473668	1	0	noChange	-191.443703514	114.687407028	913	298	black	black
2017-04-17 13:14:14.799000	1	6	noChange	12	0.992112969569	1	0	noChange	-114.687407028	-191.443703514	939	330	green	green
2017-04-17 13:14:18.848000	1	7	noChange	12	1.57789669062	0	0	change	114.687407028	-191.443703514	-920	276	white	white
2017-04-17 13:14:22.794000	1	8	change	12	1.49104287718	1	0	change	114.687407028	-37.9311105419	-912	284	black	magenta
2017-04-17 13:14:26.341000	1	9	noChange	12	1.0664766926	1	0	noChange	-114.687407028	-114.687407028	920	306	blue	blue
2017-04-17 13:14:30.224000	1	10	noChange	12	1.4041972747	0	0	change	37.9311105419	-114.687407028	-967	300	green	green
2017-04-17 13:14:34.231000	1	11	noChange	12	1.54098558526	1	0	noChange	-191.443703514	191.443703514	964	318	blue	blue
2017-04-17 13:14:37.729000	1	12	change	12	1.00519835403	1	0	change	37.9311105419	-114.687407028	-955	300	red	magenta
2017-04-17 13:14:42.420000	1	13	noChange	12	NA	0	1	NA	37.9311105419	191.443703514	NA	NA	blue	blue
2017-04-17 13:14:46.305000	1	14	noChange	12	1.42079078863	1	0	noChange	114.687407028	114.687407028	916	306	black	black
2017-04-17 13:14:49.807000	1	15	change	12	1.05764252879	1	0	change	114.687407028	-191.443703514	-917	270	green	blue
2017-04-17 13:14:53.440000	1	16	change	12	1.16071215233	0	0	noChange	191.443703514	-114.687407028	901	291	green	magenta
2017-04-17 13:14:57.546000	1	17	noChange	12	1.6454991048	0	0	change	37.9311105419	37.9311105419	-972	275	magenta	magenta
2017-04-17 13:15:01.317000	1	18	change	12	1.3254546507	0	0	noChange	-114.687407028	-114.687407028	935	287	magenta	yellow
2017-04-17 13:15:05.113000	1	19	noChange	12	1.32016351291	0	0	change	-191.443703514	-191.443703514	-972	271	white	white
2017-04-17 13:15:08.324000	1	20	change	12	0.753912416233	0	0	noChange	-37.9311105419	-191.443703514	932	273	black	yellow
2017-04-17 13:15:11.559000	1	21	noChange	12	0.831697232622	1	0	noChange	37.9311105419	-191.443703514	940	300	white	white
2017-04-17 13:15:15.170000	1	22	noChange	12	1.14786693823	0	0	change	191.443703514	-37.9311105419	-954	258	yellow	yellow
2017-04-17 13:15:19.866000	1	23	noChange	12	NA	0	1	NA	191.443703514	114.687407028	NA	NA	red	red
2017-04-17 13:15:22.486000	1	24	change	12	0.170588696556	0	0	noChange	37.9311105419	191.443703514	950	294	black	blue
2017-04-17 13:15:26.330000	1	25	noChange	12	1.39378250254	0	0	change	-114.687407028	37.9311105419	-899	202	magenta	magenta
2017-04-17 13:15:29.874000	1	26	change	12	1.07823765042	0	0	noChange	191.443703514	-191.443703514	960	294	red	green
2017-04-17 13:15:33.384000	1	27	noChange	12	1.03420272267	0	0	change	37.9311105419	114.687407028	-902	217	black	black
2017-04-17 13:15:37.477000	1	28	noChange	12	1.63880430467	1	0	noChange	-37.9311105419	-114.687407028	966	263	magenta	magenta
2017-04-17 13:15:41.950000	1	29	change	12	2.05571459714	0	0	noChange	-114.687407028	-191.443703514	945	270	blue	red
2017-04-17 13:15:46.710000	1	30	change	12	NA	0	1	NA	-37.9311105419	-114.687407028	NA	NA	yellow	blue
2017-04-17 13:15:51.106000	1	31	noChange	12	1.99611621946	1	0	noChange	114.687407028	-37.9311105419	893	253	blue	blue
2017-04-17 13:15:54.771000	1	32	change	12	1.21383414122	1	0	change	-114.687407028	37.9311105419	-883	229	blue	magenta
2017-04-17 13:15:58.843000	1	33	noChange	12	1.6186156252	1	0	noChange	-37.9311105419	-191.443703514	908	267	magenta	magenta
2017-04-17 13:16:02.270000	1	34	change	12	1.00924922745	1	0	change	114.687407028	191.443703514	-902	325	magenta	black
2017-04-17 13:16:05.407000	1	35	change	12	0.658414933095	0	0	noChange	37.9311105419	-191.443703514	890	227	magenta	red
2017-04-17 13:16:08.573000	1	36	change	12	0.684668632642	0	0	noChange	-37.9311105419	37.9311105419	865	164	red	blue
2017-04-17 13:16:13.209000	1	37	change	12	NA	0	1	NA	191.443703514	37.9311105419	NA	NA	blue	green
2017-04-17 13:16:16.974000	1	38	noChange	12	1.30618518736	0	0	change	-37.9311105419	37.9311105419	-911	304	white	white
2017-04-17 13:16:21.083000	1	39	noChange	12	1.69910020277	1	0	noChange	191.443703514	37.9311105419	884	311	yellow	yellow
2017-04-17 13:16:24.789000	1	40	noChange	12	1.22633244258	1	0	noChange	-191.443703514	-37.9311105419	846	222	green	green
2017-04-17 13:16:28.283000	1	41	change	12	1.00949801931	1	0	change	-191.443703514	191.443703514	-851	314	black	white
2017-04-17 13:16:31.920000	1	42	noChange	12	1.15101624906	1	0	noChange	-114.687407028	-37.9311105419	832	237	magenta	magenta
2017-04-17 13:16:35.839000	1	43	change	12	1.45579900574	1	0	change	-114.687407028	191.443703514	-884	340	white	magenta
2017-04-17 13:16:39.715000	1	44	change	12	1.47634855658	1	0	change	-37.9311105419	191.443703514	-892	349	green	red
2017-04-17 13:16:43.763000	1	45	noChange	12	1.5698080813	1	0	noChange	-114.687407028	114.687407028	868	390	yellow	yellow
2017-04-17 13:16:48.207000	1	46	change	12	1.997025993	0	0	noChange	191.443703514	-37.9311105419	866	322	white	yellow
2017-04-17 13:16:52.276000	1	47	change	12	1.61038742969	0	0	noChange	37.9311105419	37.9311105419	882	314	black	green
2017-04-17 13:16:55.910000	1	48	change	12	1.15966812972	1	0	change	-37.9311105419	-37.9311105419	-874	311	blue	white
2017-04-17 13:16:59.159000	1	49	change	12	0.796467730341	1	0	change	-191.443703514	-114.687407028	-922	322	red	magenta
2017-04-17 13:17:02.642000	1	50	change	12	1.01585740203	1	0	change	114.687407028	114.687407028	-945	322	yellow	green
2017-04-17 13:17:05.675000	1	51	change	12	0.598810807748	0	0	noChange	191.443703514	191.443703514	888	319	yellow	magenta
2017-04-17 13:17:08.762000	1	52	change	12	0.598303781431	0	0	noChange	-191.443703514	-191.443703514	913	339	white	red
2017-04-17 13:17:11.863000	1	53	noChange	12	0.651507469298	0	0	change	191.443703514	-191.443703514	-918	198	magenta	magenta
2017-04-17 13:17:16.299000	1	54	change	12	1.95947238061	1	0	change	191.443703514	114.687407028	-885	179	yellow	magenta
2017-04-17 13:17:20.287000	1	55	noChange	12	1.49584464221	1	0	noChange	-37.9311105419	-37.9311105419	837	186	green	green
2017-04-17 13:17:24.058000	1	56	noChange	12	1.29867668184	0	0	change	-191.443703514	37.9311105419	-958	283	magenta	magenta
2017-04-17 13:17:27.355000	1	57	change	12	0.877094357392	0	0	noChange	114.687407028	-114.687407028	895	160	white	red
2017-04-17 13:17:30.899000	1	58	change	12	1.06089570818	1	0	change	37.9311105419	114.687407028	-897	189	green	red
2017-04-17 13:17:34.946000	1	59	noChange	12	1.57315199171	1	0	noChange	114.687407028	37.9311105419	854	205	yellow	yellow
2017-04-17 13:17:38.708000	1	60	noChange	12	1.28270843195	1	0	noChange	114.687407028	191.443703514	934	210	yellow	yellow
2017-04-17 13:17:42.510000	1	61	noChange	12	1.35143287279	1	0	noChange	114.687407028	-114.687407028	923	227	black	black
2017-04-17 13:17:47.053000	1	62	change	12	2.135718834	0	0	noChange	-114.687407028	114.687407028	920	223	blue	magenta
2017-04-17 13:17:50.835000	1	63	noChange	12	1.29640224799	1	0	noChange	-191.443703514	-114.687407028	947	256	green	green
2017-04-17 13:17:54.472000	1	64	change	12	1.16880650931	1	0	change	-37.9311105419	114.687407028	-982	228	red	yellow
2017-04-17 13:17:58.021000	1	65	noChange	12	1.100767683	1	0	noChange	191.443703514	191.443703514	913	185	green	green
2017-04-17 13:18:02.675000	1	66	noChange	12	NA	0	1	NA	191.443703514	-114.687407028	NA	NA	red	red
2017-04-17 13:18:07.294000	1	67	noChange	12	NA	0	1	NA	-37.9311105419	191.443703514	NA	NA	black	black
2017-04-17 13:18:11.136000	1	68	change	12	1.33206405692	0	0	noChange	-191.443703514	114.687407028	896	247	black	red
2017-04-17 13:18:14.471000	1	69	noChange	12	0.827290003863	0	0	change	-114.687407028	191.443703514	-930	217	magenta	magenta
2017-04-17 13:18:18.175000	1	70	noChange	12	1.25785511035	1	0	noChange	-37.9311105419	114.687407028	917	259	blue	blue
2017-04-17 13:18:21.886000	1	71	change	12	1.21912651066	0	0	noChange	-114.687407028	-37.9311105419	938	248	green	red
2017-04-17 13:18:25.693000	1	72	change	12	1.34510140732	1	0	change	114.687407028	37.9311105419	-941	199	yellow	red
