datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-19 12:03:10.956000	0	1	noChange	8	1.34454168945	1	0	noChange	37.9311105419	191.443703514	953	118	black	black
2017-04-19 12:03:14.849000	0	2	noChange	8	1.457705401	1	0	noChange	-191.443703514	-191.443703514	965	131	yellow	yellow
2017-04-19 12:03:19.061000	0	3	noChange	8	1.79337310717	1	0	noChange	114.687407028	-114.687407028	976	127	red	red
2017-04-19 12:03:22.948000	0	4	noChange	8	1.47152853387	0	0	change	-114.687407028	114.687407028	-970	118	black	black
2017-04-19 12:03:26.752000	0	5	noChange	8	1.3439936086	1	0	noChange	191.443703514	114.687407028	993	99	magenta	magenta
2017-04-19 12:03:30.518000	0	6	change	8	1.33714978249	1	0	change	191.443703514	191.443703514	-1017	144	yellow	green
2017-04-19 12:03:34.343000	0	7	change	8	1.40425663814	1	0	change	-37.9311105419	-114.687407028	-998	116	black	blue
2017-04-19 12:03:38.158000	0	8	noChange	8	1.41287156598	1	0	noChange	-114.687407028	-37.9311105419	958	108	yellow	yellow
2017-04-19 12:03:41.707000	0	9	change	8	1.15134626722	1	0	change	114.687407028	37.9311105419	-1012	103	white	red
2017-04-19 12:03:45.258000	0	10	noChange	8	1.19500429433	0	0	change	-191.443703514	-37.9311105419	-955	116	green	green
2017-04-19 12:03:48.700000	0	11	change	8	1.06043956495	1	0	change	-37.9311105419	-37.9311105419	-964	115	red	black
2017-04-19 12:03:52.902000	0	12	change	8	1.80175689679	1	0	change	37.9311105419	114.687407028	-997	144	red	magenta
2017-04-19 12:03:56.797000	0	13	change	8	1.52072279343	0	0	noChange	-191.443703514	-37.9311105419	1070	188	white	black
2017-04-19 12:04:00.614000	0	14	change	8	1.38733920909	1	0	change	114.687407028	191.443703514	-985	117	blue	black
2017-04-19 12:04:04.956000	0	15	change	8	1.94506998192	1	0	change	-37.9311105419	37.9311105419	-974	49	black	white
2017-04-19 12:04:09.075000	0	16	noChange	8	1.74719801361	1	0	noChange	191.443703514	-191.443703514	975	92	yellow	yellow
2017-04-19 12:04:13.272000	0	17	noChange	8	1.79424634161	0	0	change	-114.687407028	-191.443703514	-926	114	black	black
2017-04-19 12:04:17.246000	0	18	change	8	1.58584136775	1	0	change	191.443703514	114.687407028	-980	96	yellow	white
2017-04-19 12:04:20.899000	0	19	noChange	8	1.28254984457	1	0	noChange	114.687407028	114.687407028	992	94	white	white
2017-04-19 12:04:24.631000	0	20	change	8	1.30514391331	1	0	change	37.9311105419	-191.443703514	-932	91	blue	green
