datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-12 14:04:17.727000	0	1	noChange	8	1.2297654086	1	0	noChange	-37.9311105419	191.443703514	940	170	magenta	magenta
2017-04-12 14:04:21.622000	0	2	change	8	1.46358580275	1	0	change	191.443703514	-114.687407028	-925	247	green	magenta
2017-04-12 14:04:25.163000	0	3	noChange	8	1.10071981433	1	0	noChange	-37.9311105419	37.9311105419	949	243	blue	blue
2017-04-12 14:04:29.028000	0	4	change	8	1.40166526601	1	0	change	37.9311105419	37.9311105419	-930	238	red	magenta
2017-04-12 14:04:32.221000	0	5	noChange	8	0.734812073569	1	0	noChange	-114.687407028	-191.443703514	958	219	black	black
2017-04-12 14:04:35.787000	0	6	change	8	1.1822859083	0	0	noChange	-114.687407028	-114.687407028	909	200	green	blue
2017-04-12 14:04:39.258000	0	7	noChange	8	1.08805398874	1	0	noChange	114.687407028	37.9311105419	937	223	yellow	yellow
2017-04-12 14:04:42.730000	0	8	change	8	1.0614586699	1	0	change	191.443703514	191.443703514	-914	234	blue	green
2017-04-12 14:04:46.207000	0	9	noChange	8	1.06839447287	1	0	noChange	-114.687407028	191.443703514	960	232	white	white
2017-04-12 14:04:49.458000	0	10	noChange	8	0.826331089961	1	0	noChange	114.687407028	114.687407028	951	221	green	green
2017-04-12 14:04:53.101000	0	11	change	8	1.25018608102	1	0	change	114.687407028	-114.687407028	-913	221	white	red
2017-04-12 14:04:56.719000	0	12	change	8	1.17740572066	1	0	change	-114.687407028	37.9311105419	-925	224	yellow	blue
2017-04-12 14:05:00.204000	0	13	change	8	1.06482968199	1	0	change	-37.9311105419	114.687407028	-922	220	white	black
2017-04-12 14:05:03.654000	0	14	change	8	1.00695181436	1	0	change	-114.687407028	-37.9311105419	-931	212	black	yellow
2017-04-12 14:05:07.341000	0	15	noChange	8	1.23155539918	0	0	change	-114.687407028	-114.687407028	-944	218	green	green
2017-04-12 14:05:10.816000	0	16	change	8	1.01397547467	1	0	change	191.443703514	114.687407028	-927	215	yellow	magenta
2017-04-12 14:05:14.359000	0	17	noChange	8	1.15283645767	0	0	change	37.9311105419	-191.443703514	-937	215	white	white
2017-04-12 14:05:17.871000	0	18	change	8	1.10054245747	1	0	change	-37.9311105419	-191.443703514	-929	215	yellow	green
2017-04-12 14:05:21.295000	0	19	noChange	8	1.00558633071	1	0	noChange	-191.443703514	-37.9311105419	937	213	blue	blue
2017-04-12 14:05:24.781000	0	20	noChange	8	1.06927592007	1	0	noChange	191.443703514	-37.9311105419	956	223	magenta	magenta
