datetime	block	trial	trial_type	setSize	RT	accuracy	timeout	clickedObject	Targ_X	Targ_Y	Click_X	Click_Y	target_start_color	target_end_color
2017-04-24 11:05:16.313000	0	1	change	8	NA	0	1	NA	-191.443703514	191.443703514	NA	NA	blue	green
2017-04-24 11:05:20.416000	0	2	change	8	1.71919657373	0	0	noChange	37.9311105419	191.443703514	913	360	yellow	black
2017-04-24 11:05:25.034000	0	3	noChange	8	NA	0	1	NA	191.443703514	-191.443703514	NA	NA	green	green
2017-04-24 11:05:29.675000	0	4	noChange	8	NA	0	1	NA	-114.687407028	-191.443703514	NA	NA	green	green
2017-04-24 11:05:33.554000	0	5	change	8	1.47097588933	1	0	change	-114.687407028	-114.687407028	-958	314	red	blue
2017-04-24 11:05:37.347000	0	6	noChange	8	1.36801288136	0	0	change	-37.9311105419	-191.443703514	-944	317	white	white
2017-04-24 11:05:41.274000	0	7	noChange	8	1.48853954892	1	0	noChange	114.687407028	-114.687407028	940	314	blue	blue
2017-04-24 11:05:45.791000	0	8	noChange	8	2.15085057362	1	0	noChange	-191.443703514	-191.443703514	923	303	yellow	yellow
2017-04-24 11:05:49.463000	0	9	change	8	1.31448766878	1	0	change	191.443703514	37.9311105419	-918	289	white	yellow
2017-04-24 11:05:53.623000	0	10	noChange	8	1.76301683904	1	0	noChange	191.443703514	-37.9311105419	941	308	yellow	yellow
2017-04-24 11:05:57.388000	0	11	change	8	1.34690701249	1	0	change	37.9311105419	-191.443703514	-938	322	red	yellow
2017-04-24 11:06:01.391000	0	12	change	8	1.60311244749	0	0	noChange	-114.687407028	-37.9311105419	920	319	blue	white
2017-04-24 11:06:04.915000	0	13	change	8	1.12089657143	1	0	change	-37.9311105419	-191.443703514	-896	309	magenta	red
2017-04-24 11:06:09.113000	0	14	noChange	8	1.84553988721	0	0	change	-114.687407028	-114.687407028	-917	289	magenta	magenta
2017-04-24 11:06:12.835000	0	15	change	8	1.32175642344	1	0	change	114.687407028	191.443703514	-935	296	white	magenta
2017-04-24 11:06:16.402000	0	16	change	8	1.15721324855	1	0	change	114.687407028	-114.687407028	-930	298	yellow	red
2017-04-24 11:06:20.453000	0	17	change	8	1.63643540764	1	0	change	37.9311105419	-114.687407028	-919	280	blue	green
2017-04-24 11:06:24.230000	0	18	noChange	8	1.38747122058	1	0	noChange	-114.687407028	-37.9311105419	931	305	red	red
2017-04-24 11:06:28.205000	0	19	noChange	8	1.58016034368	0	0	change	37.9311105419	-37.9311105419	-920	286	yellow	yellow
2017-04-24 11:06:31.879000	0	20	noChange	8	1.28007347169	1	0	noChange	-37.9311105419	37.9311105419	919	286	black	black
